Time (DD.MM.YYYY HH:MM:SS);name;CPU usage [%];vCPU [units]
21.03.2024 04:00:00;SRVDB1797;2.30;16.00
21.03.2024 05:00:00;SRVDB1797;2.54;16.00
21.03.2024 06:00:00;SRVDB1797;2.98;16.00
21.03.2024 07:00:00;SRVDB1797;3.73;16.00
21.03.2024 08:00:00;SRVDB1797;4.12;16.00
21.03.2024 09:00:00;SRVDB1797;4.87;16.00
21.03.2024 10:00:00;SRVDB1797;7.00;16.00
21.03.2024 11:00:00;SRVDB1797;6.01;16.00
21.03.2024 12:00:00;SRVDB1797;7.09;16.00
21.03.2024 13:00:00;SRVDB1797;6.80;16.00
21.03.2024 14:00:00;SRVDB1797;8.37;16.00
21.03.2024 15:00:00;SRVDB1797;7.73;16.00
21.03.2024 16:00:00;SRVDB1797;7.35;16.00
21.03.2024 17:00:00;SRVDB1797;8.31;16.00
21.03.2024 18:00:00;SRVDB1797;8.71;16.00
21.03.2024 19:00:00;SRVDB1797;6.84;16.00
21.03.2024 20:00:00;SRVDB1797;6.01;16.00
21.03.2024 21:00:00;SRVDB1797;6.41;16.00
21.03.2024 22:00:00;SRVDB1797;7.93;16.00
21.03.2024 23:00:00;SRVDB1797;4.08;16.00
22.03.2024 00:00:00;SRVDB1797;3.28;16.00
22.03.2024 01:00:00;SRVDB1797;2.73;16.00
22.03.2024 02:00:00;SRVDB1797;2.39;16.00
22.03.2024 03:00:00;SRVDB1797;2.22;16.00
22.03.2024 04:00:00;SRVDB1797;2.35;16.00
22.03.2024 05:00:00;SRVDB1797;2.54;16.00
22.03.2024 06:00:00;SRVDB1797;3.38;16.00
22.03.2024 07:00:00;SRVDB1797;3.75;16.00
22.03.2024 08:00:00;SRVDB1797;4.08;16.00
22.03.2024 09:00:00;SRVDB1797;5.58;16.00
22.03.2024 10:00:00;SRVDB1797;6.90;16.00
22.03.2024 11:00:00;SRVDB1797;6.17;16.00
22.03.2024 12:00:00;SRVDB1797;7.58;16.00
22.03.2024 13:00:00;SRVDB1797;7.52;16.00
22.03.2024 14:00:00;SRVDB1797;7.70;16.00
22.03.2024 15:00:00;SRVDB1797;8.70;16.00
22.03.2024 16:00:00;SRVDB1797;7.19;16.00
22.03.2024 17:00:00;SRVDB1797;7.81;16.00
22.03.2024 18:00:00;SRVDB1797;6.62;16.00
22.03.2024 19:00:00;SRVDB1797;6.34;16.00
22.03.2024 20:00:00;SRVDB1797;6.15;16.00
22.03.2024 21:00:00;SRVDB1797;6.15;16.00
22.03.2024 22:00:00;SRVDB1797;8.10;16.00
22.03.2024 23:00:00;SRVDB1797;4.09;16.00
23.03.2024 00:00:00;SRVDB1797;3.41;16.00
23.03.2024 01:00:00;SRVDB1797;2.89;16.00
23.03.2024 02:00:00;SRVDB1797;2.48;16.00
23.03.2024 03:00:00;SRVDB1797;2.33;16.00
23.03.2024 04:00:00;SRVDB1797;2.31;16.00
23.03.2024 05:00:00;SRVDB1797;2.48;16.00
23.03.2024 06:00:00;SRVDB1797;2.57;16.00
23.03.2024 07:00:00;SRVDB1797;3.28;16.00
23.03.2024 08:00:00;SRVDB1797;3.47;16.00
23.03.2024 09:00:00;SRVDB1797;4.09;16.00
23.03.2024 10:00:00;SRVDB1797;5.33;16.00
23.03.2024 11:00:00;SRVDB1797;5.58;16.00
23.03.2024 12:00:00;SRVDB1797;6.38;16.00
23.03.2024 13:00:00;SRVDB1797;5.78;16.00
23.03.2024 14:00:00;SRVDB1797;6.07;16.00
23.03.2024 15:00:00;SRVDB1797;5.73;16.00
23.03.2024 16:00:00;SRVDB1797;5.61;16.00
23.03.2024 17:00:00;SRVDB1797;5.74;16.00
23.03.2024 18:00:00;SRVDB1797;6.03;16.00
23.03.2024 19:00:00;SRVDB1797;5.49;16.00
23.03.2024 20:00:00;SRVDB1797;5.28;16.00
23.03.2024 21:00:00;SRVDB1797;4.74;16.00
23.03.2024 22:00:00;SRVDB1797;7.28;16.00
23.03.2024 23:00:00;SRVDB1797;3.57;16.00
24.03.2024 00:00:00;SRVDB1797;3.15;16.00
24.03.2024 01:00:00;SRVDB1797;2.85;16.00
24.03.2024 02:00:00;SRVDB1797;2.36;16.00
24.03.2024 03:00:00;SRVDB1797;2.24;16.00
24.03.2024 04:00:00;SRVDB1797;2.23;16.00
24.03.2024 05:00:00;SRVDB1797;2.27;16.00
24.03.2024 06:00:00;SRVDB1797;2.40;16.00
24.03.2024 07:00:00;SRVDB1797;2.89;16.00
24.03.2024 08:00:00;SRVDB1797;7.22;16.00
24.03.2024 09:00:00;SRVDB1797;3.92;16.00
24.03.2024 10:00:00;SRVDB1797;4.72;16.00
24.03.2024 11:00:00;SRVDB1797;5.02;16.00
24.03.2024 12:00:00;SRVDB1797;5.53;16.00
24.03.2024 13:00:00;SRVDB1797;5.43;16.00
24.03.2024 14:00:00;SRVDB1797;5.52;16.00
24.03.2024 15:00:00;SRVDB1797;5.63;16.00
24.03.2024 16:00:00;SRVDB1797;6.04;16.00
24.03.2024 17:00:00;SRVDB1797;5.41;16.00
24.03.2024 18:00:00;SRVDB1797;3.97;16.00
24.03.2024 19:00:00;SRVDB1797;4.69;16.00
24.03.2024 20:00:00;SRVDB1797;5.21;16.00
24.03.2024 21:00:00;SRVDB1797;4.79;16.00
24.03.2024 22:00:00;SRVDB1797;20.48;16.00
24.03.2024 23:00:00;SRVDB1797;23.71;16.00
25.03.2024 00:00:00;SRVDB1797;24.84;16.00
25.03.2024 01:00:00;SRVDB1797;17.17;16.00
25.03.2024 02:00:00;SRVDB1797;2.47;16.00
25.03.2024 03:00:00;SRVDB1797;2.54;16.00
25.03.2024 04:00:00;SRVDB1797;2.82;16.00
25.03.2024 05:00:00;SRVDB1797;3.10;16.00
25.03.2024 06:00:00;SRVDB1797;2.81;16.00
25.03.2024 07:00:00;SRVDB1797;3.55;16.00
25.03.2024 08:00:00;SRVDB1797;3.96;16.00
25.03.2024 09:00:00;SRVDB1797;5.12;16.00
25.03.2024 10:00:00;SRVDB1797;6.43;16.00
25.03.2024 11:00:00;SRVDB1797;6.54;16.00
25.03.2024 12:00:00;SRVDB1797;7.54;16.00
25.03.2024 13:00:00;SRVDB1797;8.59;16.00
25.03.2024 14:00:00;SRVDB1797;9.07;16.00
25.03.2024 15:00:00;SRVDB1797;9.80;16.00
25.03.2024 16:00:00;SRVDB1797;10.32;16.00
25.03.2024 17:00:00;SRVDB1797;8.22;16.00
25.03.2024 18:00:00;SRVDB1797;8.08;16.00
25.03.2024 19:00:00;SRVDB1797;7.62;16.00
25.03.2024 20:00:00;SRVDB1797;7.36;16.00
25.03.2024 21:00:00;SRVDB1797;6.36;16.00
25.03.2024 22:00:00;SRVDB1797;8.89;16.00
25.03.2024 23:00:00;SRVDB1797;4.82;16.00
26.03.2024 00:00:00;SRVDB1797;3.82;16.00
26.03.2024 01:00:00;SRVDB1797;3.19;16.00
26.03.2024 02:00:00;SRVDB1797;3.34;16.00
26.03.2024 03:00:00;SRVDB1797;2.48;16.00
26.03.2024 04:00:00;SRVDB1797;2.68;16.00
26.03.2024 05:00:00;SRVDB1797;2.89;16.00
26.03.2024 06:00:00;SRVDB1797;3.14;16.00
26.03.2024 07:00:00;SRVDB1797;4.16;16.00
26.03.2024 08:00:00;SRVDB1797;5.17;16.00
26.03.2024 09:00:00;SRVDB1797;5.47;16.00
26.03.2024 10:00:00;SRVDB1797;6.92;16.00
26.03.2024 11:00:00;SRVDB1797;6.76;16.00
26.03.2024 12:00:00;SRVDB1797;9.26;16.00
26.03.2024 13:00:00;SRVDB1797;8.17;16.00
26.03.2024 14:00:00;SRVDB1797;8.49;16.00
26.03.2024 15:00:00;SRVDB1797;7.79;16.00
26.03.2024 16:00:00;SRVDB1797;9.51;16.00
26.03.2024 17:00:00;SRVDB1797;7.83;16.00
26.03.2024 18:00:00;SRVDB1797;8.14;16.00
26.03.2024 19:00:00;SRVDB1797;7.03;16.00
26.03.2024 20:00:00;SRVDB1797;6.94;16.00
26.03.2024 21:00:00;SRVDB1797;6.28;16.00
26.03.2024 22:00:00;SRVDB1797;8.82;16.00
26.03.2024 23:00:00;SRVDB1797;4.85;16.00
27.03.2024 00:00:00;SRVDB1797;3.99;16.00
27.03.2024 01:00:00;SRVDB1797;3.12;16.00
27.03.2024 02:00:00;SRVDB1797;2.67;16.00
27.03.2024 03:00:00;SRVDB1797;2.50;16.00
27.03.2024 04:00:00;SRVDB1797;2.58;16.00
27.03.2024 05:00:00;SRVDB1797;3.24;16.00
27.03.2024 06:00:00;SRVDB1797;3.55;16.00
27.03.2024 07:00:00;SRVDB1797;4.26;16.00
27.03.2024 08:00:00;SRVDB1797;4.89;16.00
27.03.2024 09:00:00;SRVDB1797;5.69;16.00
27.03.2024 10:00:00;SRVDB1797;7.14;16.00
27.03.2024 11:00:00;SRVDB1797;8.55;16.00
27.03.2024 12:00:00;SRVDB1797;8.38;16.00
27.03.2024 13:00:00;SRVDB1797;9.15;16.00
27.03.2024 14:00:00;SRVDB1797;7.64;16.00
27.03.2024 15:00:00;SRVDB1797;8.12;16.00
27.03.2024 16:00:00;SRVDB1797;6.58;16.00
27.03.2024 17:00:00;SRVDB1797;6.99;16.00
27.03.2024 18:00:00;SRVDB1797;8.77;16.00
27.03.2024 19:00:00;SRVDB1797;6.56;16.00
27.03.2024 20:00:00;SRVDB1797;6.01;16.00
27.03.2024 21:00:00;SRVDB1797;5.88;16.00
27.03.2024 22:00:00;SRVDB1797;8.91;16.00
27.03.2024 23:00:00;SRVDB1797;4.15;16.00
28.03.2024 00:00:00;SRVDB1797;3.45;16.00
28.03.2024 01:00:00;SRVDB1797;2.80;16.00
28.03.2024 02:00:00;SRVDB1797;3.02;16.00
28.03.2024 03:00:00;SRVDB1797;2.27;16.00
28.03.2024 04:00:00;SRVDB1797;2.35;16.00
28.03.2024 05:00:00;SRVDB1797;2.74;16.00
28.03.2024 06:00:00;SRVDB1797;2.79;16.00
28.03.2024 07:00:00;SRVDB1797;3.70;16.00
28.03.2024 08:00:00;SRVDB1797;4.09;16.00
28.03.2024 09:00:00;SRVDB1797;5.10;16.00
28.03.2024 10:00:00;SRVDB1797;6.67;16.00
28.03.2024 11:00:00;SRVDB1797;6.43;16.00
28.03.2024 12:00:00;SRVDB1797;6.59;16.00
28.03.2024 13:00:00;SRVDB1797;8.16;16.00
28.03.2024 14:00:00;SRVDB1797;6.97;16.00
28.03.2024 15:00:00;SRVDB1797;7.10;16.00
28.03.2024 16:00:00;SRVDB1797;7.12;16.00
28.03.2024 17:00:00;SRVDB1797;8.26;16.00
28.03.2024 18:00:00;SRVDB1797;10.54;16.00
28.03.2024 19:00:00;SRVDB1797;8.32;16.00
28.03.2024 20:00:00;SRVDB1797;8.29;16.00
28.03.2024 21:00:00;SRVDB1797;5.96;16.00
28.03.2024 22:00:00;SRVDB1797;11.00;16.00
28.03.2024 23:00:00;SRVDB1797;7.02;16.00
29.03.2024 00:00:00;SRVDB1797;3.37;16.00
29.03.2024 01:00:00;SRVDB1797;2.82;16.00
29.03.2024 02:00:00;SRVDB1797;2.45;16.00
29.03.2024 03:00:00;SRVDB1797;2.35;16.00
29.03.2024 04:00:00;SRVDB1797;2.38;16.00
29.03.2024 05:00:00;SRVDB1797;2.93;16.00
29.03.2024 06:00:00;SRVDB1797;2.92;16.00
29.03.2024 07:00:00;SRVDB1797;3.85;16.00
29.03.2024 08:00:00;SRVDB1797;4.55;16.00
29.03.2024 09:00:00;SRVDB1797;5.36;16.00
29.03.2024 10:00:00;SRVDB1797;9.59;16.00
29.03.2024 11:00:00;SRVDB1797;6.95;16.00
29.03.2024 12:00:00;SRVDB1797;8.98;16.00
29.03.2024 13:00:00;SRVDB1797;9.30;16.00
29.03.2024 14:00:00;SRVDB1797;7.42;16.00
29.03.2024 15:00:00;SRVDB1797;10.09;16.00
29.03.2024 16:00:00;SRVDB1797;8.93;16.00
29.03.2024 17:00:00;SRVDB1797;9.69;16.00
29.03.2024 18:00:00;SRVDB1797;8.18;16.00
29.03.2024 19:00:00;SRVDB1797;8.03;16.00
29.03.2024 20:00:00;SRVDB1797;6.81;16.00
29.03.2024 21:00:00;SRVDB1797;6.30;16.00
29.03.2024 22:00:00;SRVDB1797;9.19;16.00
29.03.2024 23:00:00;SRVDB1797;4.34;16.00
30.03.2024 00:00:00;SRVDB1797;3.58;16.00
30.03.2024 01:00:00;SRVDB1797;2.67;16.00
30.03.2024 02:00:00;SRVDB1797;2.23;16.00
30.03.2024 03:00:00;SRVDB1797;2.01;16.00
30.03.2024 04:00:00;SRVDB1797;1.97;16.00
30.03.2024 05:00:00;SRVDB1797;2.13;16.00
30.03.2024 06:00:00;SRVDB1797;2.34;16.00
30.03.2024 07:00:00;SRVDB1797;3.26;16.00
30.03.2024 08:00:00;SRVDB1797;4.19;16.00
30.03.2024 09:00:00;SRVDB1797;4.40;16.00
30.03.2024 10:00:00;SRVDB1797;5.70;16.00
30.03.2024 11:00:00;SRVDB1797;5.70;16.00
30.03.2024 12:00:00;SRVDB1797;6.12;16.00
30.03.2024 13:00:00;SRVDB1797;6.19;16.00
30.03.2024 14:00:00;SRVDB1797;6.50;16.00
30.03.2024 15:00:00;SRVDB1797;6.80;16.00
30.03.2024 16:00:00;SRVDB1797;6.27;16.00
30.03.2024 17:00:00;SRVDB1797;6.06;16.00
30.03.2024 18:00:00;SRVDB1797;5.88;16.00
30.03.2024 19:00:00;SRVDB1797;5.51;16.00
30.03.2024 20:00:00;SRVDB1797;5.44;16.00
30.03.2024 21:00:00;SRVDB1797;5.42;16.00
30.03.2024 22:00:00;SRVDB1797;7.52;16.00
30.03.2024 23:00:00;SRVDB1797;3.60;16.00
31.03.2024 00:00:00;SRVDB1797;3.19;16.00
31.03.2024 01:00:00;SRVDB1797;2.69;16.00
31.03.2024 02:00:00;SRVDB1797;2.95;16.00
31.03.2024 03:00:00;SRVDB1797;2.18;16.00
31.03.2024 04:00:00;SRVDB1797;2.06;16.00
31.03.2024 05:00:00;SRVDB1797;2.30;16.00
31.03.2024 06:00:00;SRVDB1797;2.33;16.00
31.03.2024 07:00:00;SRVDB1797;3.06;16.00
31.03.2024 08:00:00;SRVDB1797;7.27;16.00
31.03.2024 09:00:00;SRVDB1797;4.30;16.00
31.03.2024 10:00:00;SRVDB1797;5.50;16.00
31.03.2024 11:00:00;SRVDB1797;6.43;16.00
31.03.2024 12:00:00;SRVDB1797;6.34;16.00
31.03.2024 13:00:00;SRVDB1797;6.27;16.00
31.03.2024 14:00:00;SRVDB1797;6.43;16.00
31.03.2024 15:00:00;SRVDB1797;6.21;16.00
31.03.2024 16:00:00;SRVDB1797;6.19;16.00
31.03.2024 17:00:00;SRVDB1797;6.76;16.00
31.03.2024 18:00:00;SRVDB1797;6.18;16.00
31.03.2024 19:00:00;SRVDB1797;6.14;16.00
31.03.2024 20:00:00;SRVDB1797;5.87;16.00
31.03.2024 21:00:00;SRVDB1797;5.35;16.00
31.03.2024 22:00:00;SRVDB1797;20.74;16.00
31.03.2024 23:00:00;SRVDB1797;25.23;16.00
01.04.2024 00:00:00;SRVDB1797;23.24;16.00
01.04.2024 01:00:00;SRVDB1797;17.20;16.00
01.04.2024 02:00:00;SRVDB1797;1.92;16.00
01.04.2024 03:00:00;SRVDB1797;1.41;16.00
01.04.2024 04:00:00;SRVDB1797;1.94;16.00
01.04.2024 05:00:00;SRVDB1797;2.30;16.00
01.04.2024 06:00:00;SRVDB1797;1.44;16.00
01.04.2024 07:00:00;SRVDB1797;2.39;16.00
01.04.2024 08:00:00;SRVDB1797;3.56;16.00
01.04.2024 09:00:00;SRVDB1797;3.99;16.00
01.04.2024 10:00:00;SRVDB1797;6.63;16.00
01.04.2024 11:00:00;SRVDB1797;7.19;16.00
01.04.2024 12:00:00;SRVDB1797;6.62;16.00
01.04.2024 13:00:00;SRVDB1797;6.38;16.00
01.04.2024 14:00:00;SRVDB1797;7.52;16.00
01.04.2024 15:00:00;SRVDB1797;5.57;16.00
01.04.2024 16:00:00;SRVDB1797;5.67;16.00
01.04.2024 17:00:00;SRVDB1797;5.25;16.00
01.04.2024 18:00:00;SRVDB1797;5.55;16.00
01.04.2024 19:00:00;SRVDB1797;5.17;16.00
01.04.2024 20:00:00;SRVDB1797;4.95;16.00
01.04.2024 21:00:00;SRVDB1797;4.40;16.00
01.04.2024 22:00:00;SRVDB1797;7.00;16.00
01.04.2024 23:00:00;SRVDB1797;2.91;16.00
02.04.2024 00:00:00;SRVDB1797;2.38;16.00
02.04.2024 01:00:00;SRVDB1797;1.97;16.00
02.04.2024 02:00:00;SRVDB1797;2.00;16.00
02.04.2024 03:00:00;SRVDB1797;1.63;16.00
02.04.2024 04:00:00;SRVDB1797;1.63;16.00
02.04.2024 05:00:00;SRVDB1797;1.97;16.00
02.04.2024 06:00:00;SRVDB1797;2.17;16.00
02.04.2024 07:00:00;SRVDB1797;2.71;16.00
02.04.2024 08:00:00;SRVDB1797;2.87;16.00
02.04.2024 09:00:00;SRVDB1797;3.42;16.00
02.04.2024 10:00:00;SRVDB1797;5.23;16.00
02.04.2024 11:00:00;SRVDB1797;4.26;16.00
02.04.2024 12:00:00;SRVDB1797;6.86;16.00
02.04.2024 13:00:00;SRVDB1797;4.49;16.00
02.04.2024 14:00:00;SRVDB1797;5.77;16.00
02.04.2024 15:00:00;SRVDB1797;5.11;16.00
02.04.2024 16:00:00;SRVDB1797;6.57;16.00
02.04.2024 17:00:00;SRVDB1797;5.03;16.00
02.04.2024 18:00:00;SRVDB1797;5.08;16.00
02.04.2024 19:00:00;SRVDB1797;4.41;16.00
02.04.2024 20:00:00;SRVDB1797;4.58;16.00
02.04.2024 21:00:00;SRVDB1797;3.83;16.00
02.04.2024 22:00:00;SRVDB1797;6.73;16.00
02.04.2024 23:00:00;SRVDB1797;2.71;16.00
03.04.2024 00:00:00;SRVDB1797;2.30;16.00
03.04.2024 01:00:00;SRVDB1797;1.86;16.00
03.04.2024 02:00:00;SRVDB1797;1.56;16.00
03.04.2024 03:00:00;SRVDB1797;1.52;16.00
03.04.2024 04:00:00;SRVDB1797;1.63;16.00
03.04.2024 05:00:00;SRVDB1797;1.87;16.00
03.04.2024 06:00:00;SRVDB1797;2.07;16.00
03.04.2024 07:00:00;SRVDB1797;2.74;16.00
03.04.2024 08:00:00;SRVDB1797;3.24;16.00
03.04.2024 09:00:00;SRVDB1797;3.81;16.00
03.04.2024 10:00:00;SRVDB1797;5.44;16.00
03.04.2024 11:00:00;SRVDB1797;3.69;16.00
03.04.2024 12:00:00;SRVDB1797;6.74;16.00
03.04.2024 13:00:00;SRVDB1797;7.05;16.00
03.04.2024 14:00:00;SRVDB1797;7.23;16.00
03.04.2024 15:00:00;SRVDB1797;6.83;16.00
03.04.2024 16:00:00;SRVDB1797;7.80;16.00
03.04.2024 17:00:00;SRVDB1797;6.31;16.00
03.04.2024 18:00:00;SRVDB1797;5.15;16.00
03.04.2024 19:00:00;SRVDB1797;4.62;16.00
03.04.2024 20:00:00;SRVDB1797;4.25;16.00
03.04.2024 21:00:00;SRVDB1797;4.30;16.00
03.04.2024 22:00:00;SRVDB1797;8.84;16.00
03.04.2024 23:00:00;SRVDB1797;3.47;16.00
04.04.2024 00:00:00;SRVDB1797;2.37;16.00
04.04.2024 01:00:00;SRVDB1797;1.99;16.00
04.04.2024 02:00:00;SRVDB1797;1.76;16.00
04.04.2024 03:00:00;SRVDB1797;1.58;16.00
04.04.2024 04:00:00;SRVDB1797;1.67;16.00
04.04.2024 05:00:00;SRVDB1797;2.12;16.00
04.04.2024 06:00:00;SRVDB1797;2.06;16.00
04.04.2024 07:00:00;SRVDB1797;3.01;16.00
04.04.2024 08:00:00;SRVDB1797;3.01;16.00
04.04.2024 09:00:00;SRVDB1797;3.64;16.00
04.04.2024 10:00:00;SRVDB1797;5.65;16.00
04.04.2024 11:00:00;SRVDB1797;7.30;16.00
04.04.2024 12:00:00;SRVDB1797;4.88;16.00
04.04.2024 13:00:00;SRVDB1797;6.85;16.00
04.04.2024 14:00:00;SRVDB1797;4.81;16.00
04.04.2024 15:00:00;SRVDB1797;4.56;16.00
04.04.2024 16:00:00;SRVDB1797;7.02;16.00
04.04.2024 17:00:00;SRVDB1797;6.44;16.00
04.04.2024 18:00:00;SRVDB1797;4.96;16.00
04.04.2024 19:00:00;SRVDB1797;4.91;16.00
04.04.2024 20:00:00;SRVDB1797;4.59;16.00
04.04.2024 21:00:00;SRVDB1797;3.96;16.00
04.04.2024 22:00:00;SRVDB1797;7.58;16.00
04.04.2024 23:00:00;SRVDB1797;2.96;16.00
05.04.2024 00:00:00;SRVDB1797;12.52;16.00
05.04.2024 01:00:00;SRVDB1797;14.59;16.00
05.04.2024 02:00:00;SRVDB1797;13.43;16.00
05.04.2024 03:00:00;SRVDB1797;10.80;16.00
05.04.2024 04:00:00;SRVDB1797;1.60;16.00
05.04.2024 05:00:00;SRVDB1797;1.91;16.00
05.04.2024 06:00:00;SRVDB1797;1.95;16.00
05.04.2024 07:00:00;SRVDB1797;2.71;16.00
05.04.2024 08:00:00;SRVDB1797;2.91;16.00
05.04.2024 09:00:00;SRVDB1797;3.67;16.00
05.04.2024 10:00:00;SRVDB1797;5.21;16.00
05.04.2024 11:00:00;SRVDB1797;5.44;16.00
05.04.2024 12:00:00;SRVDB1797;5.60;16.00
05.04.2024 13:00:00;SRVDB1797;6.87;16.00
05.04.2024 14:00:00;SRVDB1797;5.62;16.00
05.04.2024 15:00:00;SRVDB1797;5.88;16.00
05.04.2024 16:00:00;SRVDB1797;5.70;16.00
05.04.2024 17:00:00;SRVDB1797;5.76;16.00
05.04.2024 18:00:00;SRVDB1797;5.12;16.00
05.04.2024 19:00:00;SRVDB1797;5.43;16.00
05.04.2024 20:00:00;SRVDB1797;4.75;16.00
05.04.2024 21:00:00;SRVDB1797;4.28;16.00
05.04.2024 22:00:00;SRVDB1797;17.29;16.00
05.04.2024 23:00:00;SRVDB1797;5.79;16.00
06.04.2024 00:00:00;SRVDB1797;11.86;16.00
06.04.2024 01:00:00;SRVDB1797;9.90;16.00
06.04.2024 02:00:00;SRVDB1797;14.69;16.00
06.04.2024 03:00:00;SRVDB1797;8.30;16.00
06.04.2024 04:00:00;SRVDB1797;1.68;16.00
06.04.2024 05:00:00;SRVDB1797;1.79;16.00
06.04.2024 06:00:00;SRVDB1797;1.95;16.00
06.04.2024 07:00:00;SRVDB1797;2.81;16.00
06.04.2024 08:00:00;SRVDB1797;2.73;16.00
06.04.2024 09:00:00;SRVDB1797;3.22;16.00
06.04.2024 10:00:00;SRVDB1797;4.67;16.00
06.04.2024 11:00:00;SRVDB1797;4.22;16.00
06.04.2024 12:00:00;SRVDB1797;4.48;16.00
06.04.2024 13:00:00;SRVDB1797;11.30;16.00
06.04.2024 14:00:00;SRVDB1797;4.38;16.00
06.04.2024 15:00:00;SRVDB1797;4.25;16.00
06.04.2024 16:00:00;SRVDB1797;4.20;16.00
06.04.2024 17:00:00;SRVDB1797;4.22;16.00
06.04.2024 18:00:00;SRVDB1797;8.38;16.00
06.04.2024 19:00:00;SRVDB1797;9.32;16.00
06.04.2024 20:00:00;SRVDB1797;4.86;16.00
06.04.2024 21:00:00;SRVDB1797;3.72;16.00
06.04.2024 22:00:00;SRVDB1797;17.90;16.00
06.04.2024 23:00:00;SRVDB1797;11.52;16.00
07.04.2024 00:00:00;SRVDB1797;11.42;16.00
07.04.2024 01:00:00;SRVDB1797;12.44;16.00
07.04.2024 02:00:00;SRVDB1797;13.64;16.00
07.04.2024 03:00:00;SRVDB1797;1.75;16.00
07.04.2024 04:00:00;SRVDB1797;1.69;16.00
07.04.2024 05:00:00;SRVDB1797;1.84;16.00
07.04.2024 06:00:00;SRVDB1797;1.87;16.00
07.04.2024 07:00:00;SRVDB1797;2.43;16.00
07.04.2024 08:00:00;SRVDB1797;12.37;16.00
07.04.2024 09:00:00;SRVDB1797;3.21;16.00
07.04.2024 10:00:00;SRVDB1797;4.24;16.00
07.04.2024 11:00:00;SRVDB1797;4.38;16.00
07.04.2024 12:00:00;SRVDB1797;4.55;16.00
07.04.2024 13:00:00;SRVDB1797;4.43;16.00
07.04.2024 14:00:00;SRVDB1797;4.75;16.00
07.04.2024 15:00:00;SRVDB1797;10.02;16.00
07.04.2024 16:00:00;SRVDB1797;13.84;16.00
07.04.2024 17:00:00;SRVDB1797;17.42;16.00
07.04.2024 18:00:00;SRVDB1797;8.30;16.00
07.04.2024 19:00:00;SRVDB1797;12.86;16.00
07.04.2024 20:00:00;SRVDB1797;17.82;16.00
07.04.2024 21:00:00;SRVDB1797;6.46;16.00
07.04.2024 22:00:00;SRVDB1797;19.52;16.00
07.04.2024 23:00:00;SRVDB1797;23.82;16.00
08.04.2024 00:00:00;SRVDB1797;23.54;16.00
08.04.2024 01:00:00;SRVDB1797;18.12;16.00
08.04.2024 02:00:00;SRVDB1797;1.79;16.00
08.04.2024 03:00:00;SRVDB1797;1.81;16.00
08.04.2024 04:00:00;SRVDB1797;1.92;16.00
08.04.2024 05:00:00;SRVDB1797;2.85;16.00
08.04.2024 06:00:00;SRVDB1797;2.20;16.00
08.04.2024 07:00:00;SRVDB1797;2.94;16.00
08.04.2024 08:00:00;SRVDB1797;3.55;16.00
08.04.2024 09:00:00;SRVDB1797;4.29;16.00
08.04.2024 10:00:00;SRVDB1797;5.42;16.00
08.04.2024 11:00:00;SRVDB1797;6.32;16.00
08.04.2024 12:00:00;SRVDB1797;8.50;16.00
08.04.2024 13:00:00;SRVDB1797;5.58;16.00
08.04.2024 14:00:00;SRVDB1797;5.43;16.00
08.04.2024 15:00:00;SRVDB1797;4.87;16.00
08.04.2024 16:00:00;SRVDB1797;4.93;16.00
08.04.2024 17:00:00;SRVDB1797;5.78;16.00
08.04.2024 18:00:00;SRVDB1797;5.32;16.00
08.04.2024 19:00:00;SRVDB1797;4.71;16.00
08.04.2024 20:00:00;SRVDB1797;4.63;16.00
08.04.2024 21:00:00;SRVDB1797;4.56;16.00
08.04.2024 22:00:00;SRVDB1797;7.36;16.00
08.04.2024 23:00:00;SRVDB1797;3.28;16.00
09.04.2024 00:00:00;SRVDB1797;3.36;16.00
09.04.2024 01:00:00;SRVDB1797;2.04;16.00
09.04.2024 02:00:00;SRVDB1797;1.70;16.00
09.04.2024 03:00:00;SRVDB1797;1.82;16.00
09.04.2024 04:00:00;SRVDB1797;1.71;16.00
09.04.2024 05:00:00;SRVDB1797;1.97;16.00
09.04.2024 06:00:00;SRVDB1797;2.17;16.00
09.04.2024 07:00:00;SRVDB1797;3.01;16.00
09.04.2024 08:00:00;SRVDB1797;3.21;16.00
09.04.2024 09:00:00;SRVDB1797;4.19;16.00
09.04.2024 10:00:00;SRVDB1797;5.11;16.00
09.04.2024 11:00:00;SRVDB1797;5.64;16.00
09.04.2024 12:00:00;SRVDB1797;5.49;16.00
09.04.2024 13:00:00;SRVDB1797;8.37;16.00
09.04.2024 14:00:00;SRVDB1797;6.62;16.00
09.04.2024 15:00:00;SRVDB1797;5.58;16.00
09.04.2024 16:00:00;SRVDB1797;6.11;16.00
09.04.2024 17:00:00;SRVDB1797;5.78;16.00
09.04.2024 18:00:00;SRVDB1797;6.20;16.00
09.04.2024 19:00:00;SRVDB1797;4.97;16.00
09.04.2024 20:00:00;SRVDB1797;4.78;16.00
09.04.2024 21:00:00;SRVDB1797;4.22;16.00
09.04.2024 22:00:00;SRVDB1797;6.94;16.00
09.04.2024 23:00:00;SRVDB1797;3.01;16.00
10.04.2024 00:00:00;SRVDB1797;2.44;16.00
10.04.2024 01:00:00;SRVDB1797;1.98;16.00
10.04.2024 02:00:00;SRVDB1797;1.80;16.00
10.04.2024 03:00:00;SRVDB1797;1.59;16.00
10.04.2024 04:00:00;SRVDB1797;1.62;16.00
